_id,byline.organization,byline.original,byline.person,document_type,headline.content_kicker,headline.kicker,headline.main,headline.name,headline.print_headline,headline.seo,headline.sub,keywords,multimedia,news_desk,print_page,pub_date,score,section_name,snippet,source,type_of_material,uri,web_url,word_count,id_ticker
5bbb75cb068401528a2df0f5,REUTERS,By REUTERS,[],article,,,Microsoft Testing New Game-Streaming Service,,Microsoft Testing New Game-Streaming Service,,,[],[],None,,2018-10-08 15:20:41,297.659,,"Microsoft Corp is testing a new game streaming service called Project xCloud that is designed to work across PCs, consoles and mobile devices, the company said on Monday.",Reuters,News,nyt://article/b5c2521b-0946-5436-adb1-62d71a733f7a,https://www.nytimes.com/reuters/2018/10/08/technology/08reuters-microsoft-gaming.html,141,msft
5bbbe59b068401528a2df1ef,REUTERS,By REUTERS,[],article,,,Microsoft to Invest in Southeast Asian Ride-Hailing Firm Grab,,Microsoft to Invest in Southeast Asian Ride-Hailing Firm Grab,,,[],[],None,,2018-10-08 23:17:43,276.20792,,"Microsoft Corp is investing in Southeast Asian ride-hailing firm Grab as part of a partnership that the two companies said will allow them to collaborate on technology projects, including big data and artificial intelligence.",Reuters,News,nyt://article/f5290bfb-217c-5308-b763-2207b40520c9,https://www.nytimes.com/reuters/2018/10/08/business/08reuters-grab-funding-microsoft.html,327,msft
5bbb4bb5068401528a2df0a8,REUTERS,By REUTERS,[],article,,,Exclusive: Microsoft's $7.5 Billion GitHub Deal Set for EU Approval-Sources,,Exclusive: Microsoft's $7.5 Billion GitHub Deal Set for EU Approval-Sources,,,[],[],None,,2018-10-08 12:21:08,271.93472,,"U.S. software giant Microsoft is set to win unconditional EU antitrust approval for its $7.5 billion purchase of privately held coding website GitHub, two people familiar with the matter said on Monday.",Reuters,News,nyt://article/928a254e-c6eb-5eca-896c-3556a5fa2992,https://www.nytimes.com/reuters/2018/10/08/business/08reuters-github-m-a-microsoft-eu-exclusive.html,174,msft
5bbcabf1068401528a2df379,REUTERS,By REUTERS,[],article,,,Microsoft Expands Cloud Service in Push for $10 Billion Pentagon Contract,,Microsoft Expands Cloud Service in Push for $10 Billion Pentagon Contract,,,[],[],None,,2018-10-09 13:23:59,270.83615,,"Microsoft Corp said on Tuesday its expanded Azure cloud service to help government clients save data on their own servers would be available by the end of the first quarter of 2019, as it battles with Amazon.com for a $10 billion Pentagon contract...",Reuters,News,nyt://article/94179203-ee24-5ce5-bb96-641ee2513102,https://www.nytimes.com/reuters/2018/10/09/business/09reuters-microsoft-cloud.html,158,msft
5bb295c6068401528a2ddeeb,REUTERS,By REUTERS,[],article,,,Microsoft Co-Founder Paul Allen Treated Again for Cancer,,Microsoft Co-Founder Paul Allen Treated Again for Cancer,,,[],[],None,,2018-10-01 21:46:45,257.4856,,"Microsoft Corp co-founder Paul Allen said on Monday he had started treatment for non-Hodgkin's lymphoma, the same type of cancer he overcame nine years ago.",Reuters,News,nyt://article/2f19d5d8-3def-5d8d-9ba8-519385d2289d,https://www.nytimes.com/reuters/2018/10/01/us/01reuters-people-paulallen-cancer.html,273,msft
5b7b8e47068401528a2d4ea0,,By DAVID E. SANGER and SHEERA FRENKEL,"[{'firstname': 'David', 'middlename': 'E.', 'lastname': 'SANGER', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'Sheera', 'middlename': None, 'lastname': 'FRENKEL', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",article,,,"New Russian Hacking Targeted Republican Groups, Microsoft Says",,Russian Hackers Broaden Attacks To Conservatives,,,"[{'name': 'subject', 'value': 'Cyberwarfare and Defense', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'GRU (Russia)', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Hudson Institute', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'International Republican Institute', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Putin, Vladimir V', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Midterm Elections (2018)', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Microsoft Corp', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Computer Security', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'rank': 12, 'major': 'N'}]","[{'rank': 0, 'subtype': 'xlarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-articleLarge.jpg', 'height': 400, 'width': 600, 'legacy': {'xlarge': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-articleLarge.jpg', 'xlargewidth': 600, 'xlargeheight': 400}, 'subType': 'xlarge', 'crop_name': 'articleLarge'}, {'rank': 0, 'subtype': 'wide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-thumbWide.jpg', 'height': 126, 'width': 190, 'legacy': {'wide': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}, 'subType': 'wide', 'crop_name': 'thumbWide'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-thumbStandard.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-thumbStandard.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}, {'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-articleInline.jpg', 'height': 127, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'blog225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-blog225.jpg', 'height': 150, 'width': 225, 'legacy': {}, 'subType': 'blog225', 'crop_name': 'blog225'}, {'rank': 0, 'subtype': 'blog427', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-blog427.jpg', 'height': 285, 'width': 427, 'legacy': {}, 'subType': 'blog427', 'crop_name': 'blog427'}, {'rank': 0, 'subtype': 'blog480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-blog480.jpg', 'height': 320, 'width': 480, 'legacy': {}, 'subType': 'blog480', 'crop_name': 'blog480'}, {'rank': 0, 'subtype': 'blog533', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-blog533.jpg', 'height': 355, 'width': 533, 'legacy': {}, 'subType': 'blog533', 'crop_name': 'blog533'}, {'rank': 0, 'subtype': 'blogSmallInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-blogSmallInline.jpg', 'height': 101, 'width': 151, 'legacy': {}, 'subType': 'blogSmallInline', 'crop_name': 'blogSmallInline'}, {'rank': 0, 'subtype': 'blogSmallThumb', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-blogSmallThumb.jpg', 'height': 50, 'width': 50, 'legacy': {}, 'subType': 'blogSmallThumb', 'crop_name': 'blogSmallThumb'}, {'rank': 0, 'subtype': 'facebookJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-facebookJumbo.jpg', 'height': 550, 'width': 1050, 'legacy': {}, 'subType': 'facebookJumbo', 'crop_name': 'facebookJumbo'}, {'rank': 0, 'subtype': 'filmstrip', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-filmstrip.jpg', 'height': 190, 'width': 190, 'legacy': {}, 'subType': 'filmstrip', 'crop_name': 'filmstrip'}, {'rank': 0, 'subtype': 'hpLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-hpLarge.jpg', 'height': 287, 'width': 511, 'legacy': {}, 'subType': 'hpLarge', 'crop_name': 'hpLarge'}, {'rank': 0, 'subtype': 'hpSmall', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-hpSmall.jpg', 'height': 109, 'width': 163, 'legacy': {}, 'subType': 'hpSmall', 'crop_name': 'hpSmall'}, {'rank': 0, 'subtype': 'jumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-jumbo.jpg', 'height': 683, 'width': 1024, 'legacy': {}, 'subType': 'jumbo', 'crop_name': 'jumbo'}, {'rank': 0, 'subtype': 'largeHorizontal375', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-largeHorizontal375.jpg', 'height': 250, 'width': 375, 'legacy': {}, 'subType': 'largeHorizontal375', 'crop_name': 'largeHorizontal375'}, {'rank': 0, 'subtype': 'largeHorizontalJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-largeHorizontalJumbo.jpg', 'height': 683, 'width': 1024, 'legacy': {}, 'subType': 'largeHorizontalJumbo', 'crop_name': 'largeHorizontalJumbo'}, {'rank': 0, 'subtype': 'largeWidescreen573', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-largeWidescreen573.jpg', 'height': 322, 'width': 573, 'legacy': {}, 'subType': 'largeWidescreen573', 'crop_name': 'largeWidescreen573'}, {'rank': 0, 'subtype': 'largeWidescreen1050', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-largeWidescreen1050.jpg', 'height': 591, 'width': 1050, 'legacy': {}, 'subType': 'largeWidescreen1050', 'crop_name': 'largeWidescreen1050'}, {'rank': 0, 'subtype': 'master1050', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-master1050.jpg', 'height': 700, 'width': 1050, 'legacy': {}, 'subType': 'master1050', 'crop_name': 'master1050'}, {'rank': 0, 'subtype': 'master180', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-master180.jpg', 'height': 120, 'width': 180, 'legacy': {}, 'subType': 'master180', 'crop_name': 'master180'}, {'rank': 0, 'subtype': 'master315', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-master315.jpg', 'height': 210, 'width': 315, 'legacy': {}, 'subType': 'master315', 'crop_name': 'master315'}, {'rank': 0, 'subtype': 'master495', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-master495.jpg', 'height': 330, 'width': 495, 'legacy': {}, 'subType': 'master495', 'crop_name': 'master495'}, {'rank': 0, 'subtype': 'master768', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-master768.jpg', 'height': 512, 'width': 768, 'legacy': {}, 'subType': 'master768', 'crop_name': 'master768'}, {'rank': 0, 'subtype': 'master675', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-master675.jpg', 'height': 450, 'width': 675, 'legacy': {}, 'subType': 'master675', 'crop_name': 'master675'}, {'rank': 0, 'subtype': 'mediumFlexible177', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-mediumFlexible177.jpg', 'height': 118, 'width': 177, 'legacy': {}, 'subType': 'mediumFlexible177', 'crop_name': 'mediumFlexible177'}, {'rank': 0, 'subtype': 'mediumSquare149', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-mediumSquare149.jpg', 'height': 149, 'width': 149, 'legacy': {}, 'subType': 'mediumSquare149', 'crop_name': 'mediumSquare149'}, {'rank': 0, 'subtype': 'mediumThreeByTwo210', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210, 'legacy': {}, 'subType': 'mediumThreeByTwo210', 'crop_name': 'mediumThreeByTwo210'}, {'rank': 0, 'subtype': 'mediumThreeByTwo225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-mediumThreeByTwo225.jpg', 'height': 150, 'width': 225, 'legacy': {}, 'subType': 'mediumThreeByTwo225', 'crop_name': 'mediumThreeByTwo225'}, {'rank': 0, 'subtype': 'mediumThreeByTwo440', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-mediumThreeByTwo440.jpg', 'height': 293, 'width': 440, 'legacy': {}, 'subType': 'mediumThreeByTwo440', 'crop_name': 'mediumThreeByTwo440'}, {'rank': 0, 'subtype': 'mediumThreeByTwo378', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-mediumThreeByTwo378.jpg', 'height': 252, 'width': 378, 'legacy': {}, 'subType': 'mediumThreeByTwo378', 'crop_name': 'mediumThreeByTwo378'}, {'rank': 0, 'subtype': 'mediumThreeByTwo252', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-mediumThreeByTwo252.jpg', 'height': 168, 'width': 252, 'legacy': {}, 'subType': 'mediumThreeByTwo252', 'crop_name': 'mediumThreeByTwo252'}, {'rank': 0, 'subtype': 'miniMoth', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-miniMoth.jpg', 'height': 70, 'width': 151, 'legacy': {}, 'subType': 'miniMoth', 'crop_name': 'miniMoth'}, {'rank': 0, 'subtype': 'moth', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-moth.jpg', 'height': 151, 'width': 151, 'legacy': {}, 'subType': 'moth', 'crop_name': 'moth'}, {'rank': 0, 'subtype': 'popup', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-popup.jpg', 'height': 433, 'width': 650, 'legacy': {}, 'subType': 'popup', 'crop_name': 'popup'}, {'rank': 0, 'subtype': 'sfSpan', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-sfSpan.jpg', 'height': 263, 'width': 395, 'legacy': {}, 'subType': 'sfSpan', 'crop_name': 'sfSpan'}, {'rank': 0, 'subtype': 'slide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-slide.jpg', 'height': 400, 'width': 600, 'legacy': {}, 'subType': 'slide', 'crop_name': 'slide'}, {'rank': 0, 'subtype': 'smallSquare168', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-smallSquare168.jpg', 'height': 168, 'width': 168, 'legacy': {}, 'subType': 'smallSquare168', 'crop_name': 'smallSquare168'}, {'rank': 0, 'subtype': 'smallSquare252', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-smallSquare252.jpg', 'height': 252, 'width': 252, 'legacy': {}, 'subType': 'smallSquare252', 'crop_name': 'smallSquare252'}, {'rank': 0, 'subtype': 'square320', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-square320.jpg', 'height': 320, 'width': 320, 'legacy': {}, 'subType': 'square320', 'crop_name': 'square320'}, {'rank': 0, 'subtype': 'square640', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-square640.jpg', 'height': 640, 'width': 640, 'legacy': {}, 'subType': 'square640', 'crop_name': 'square640'}, {'rank': 0, 'subtype': 'superJumbo', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-superJumbo.jpg', 'height': 1365, 'width': 2048, 'legacy': {}, 'subType': 'superJumbo', 'crop_name': 'superJumbo'}, {'rank': 0, 'subtype': 'thumbLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-thumbLarge.jpg', 'height': 150, 'width': 150, 'legacy': {}, 'subType': 'thumbLarge', 'crop_name': 'thumbLarge'}, {'rank': 0, 'subtype': 'tmagArticle', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-tmagArticle.jpg', 'height': 395, 'width': 592, 'legacy': {}, 'subType': 'tmagArticle', 'crop_name': 'tmagArticle'}, {'rank': 0, 'subtype': 'tmagSF', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/merlin_141728529_08a43eff-70c1-4da3-8b7c-c2f6cd714ec8-tmagSF.jpg', 'height': 241, 'width': 362, 'legacy': {}, 'subType': 'tmagSF', 'crop_name': 'tmagSF'}, {'rank': 0, 'subtype': 'verticalTwoByThree735', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-verticalTwoByThree735.jpg', 'height': 1103, 'width': 735, 'legacy': {}, 'subType': 'verticalTwoByThree735', 'crop_name': 'verticalTwoByThree735'}, {'rank': 0, 'subtype': 'videoFifteenBySeven1305', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoFifteenBySeven1305.jpg', 'height': 609, 'width': 1305, 'legacy': {}, 'subType': 'videoFifteenBySeven1305', 'crop_name': 'videoFifteenBySeven1305'}, {'rank': 0, 'subtype': 'videoFifteenBySeven2610', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoFifteenBySeven2610.jpg', 'height': 1218, 'width': 2610, 'legacy': {}, 'subType': 'videoFifteenBySeven2610', 'crop_name': 'videoFifteenBySeven2610'}, {'rank': 0, 'subtype': 'videoHpMedium', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoHpMedium.jpg', 'height': 211, 'width': 375, 'legacy': {}, 'subType': 'videoHpMedium', 'crop_name': 'videoHpMedium'}, {'rank': 0, 'subtype': 'videoLarge', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-videoLarge.jpg', 'height': 507, 'width': 768, 'legacy': {}, 'subType': 'videoLarge', 'crop_name': 'videoLarge'}, {'rank': 0, 'subtype': 'videoSixteenByNine1050', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoSixteenByNine1050.jpg', 'height': 591, 'width': 1050, 'legacy': {}, 'subType': 'videoSixteenByNine1050', 'crop_name': 'videoSixteenByNine1050'}, {'rank': 0, 'subtype': 'videoSixteenByNine150', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoSixteenByNine150.jpg', 'height': 84, 'width': 150, 'legacy': {}, 'subType': 'videoSixteenByNine150', 'crop_name': 'videoSixteenByNine150'}, {'rank': 0, 'subtype': 'videoSixteenByNine225', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoSixteenByNine225.jpg', 'height': 126, 'width': 225, 'legacy': {}, 'subType': 'videoSixteenByNine225', 'crop_name': 'videoSixteenByNine225'}, {'rank': 0, 'subtype': 'videoSixteenByNine3000', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoSixteenByNine3000.jpg', 'height': 1687, 'width': 3000, 'legacy': {}, 'subType': 'videoSixteenByNine3000', 'crop_name': 'videoSixteenByNine3000'}, {'rank': 0, 'subtype': 'videoSixteenByNine310', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoSixteenByNine310.jpg', 'height': 174, 'width': 310, 'legacy': {}, 'subType': 'videoSixteenByNine310', 'crop_name': 'videoSixteenByNine310'}, {'rank': 0, 'subtype': 'videoSixteenByNine390', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoSixteenByNine390.jpg', 'height': 219, 'width': 390, 'legacy': {}, 'subType': 'videoSixteenByNine390', 'crop_name': 'videoSixteenByNine390'}, {'rank': 0, 'subtype': 'videoSixteenByNine480', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoSixteenByNine480.jpg', 'height': 270, 'width': 480, 'legacy': {}, 'subType': 'videoSixteenByNine480', 'crop_name': 'videoSixteenByNine480'}, {'rank': 0, 'subtype': 'videoSixteenByNine495', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoSixteenByNine495.jpg', 'height': 278, 'width': 495, 'legacy': {}, 'subType': 'videoSixteenByNine495', 'crop_name': 'videoSixteenByNine495'}, {'rank': 0, 'subtype': 'videoSixteenByNine540', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoSixteenByNine540.jpg', 'height': 304, 'width': 540, 'legacy': {}, 'subType': 'videoSixteenByNine540', 'crop_name': 'videoSixteenByNine540'}, {'rank': 0, 'subtype': 'videoSixteenByNine600', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoSixteenByNine600.jpg', 'height': 338, 'width': 600, 'legacy': {}, 'subType': 'videoSixteenByNine600', 'crop_name': 'videoSixteenByNine600'}, {'rank': 0, 'subtype': 'videoSixteenByNine768', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoSixteenByNine768.jpg', 'height': 432, 'width': 768, 'legacy': {}, 'subType': 'videoSixteenByNine768', 'crop_name': 'videoSixteenByNine768'}, {'rank': 0, 'subtype': 'videoSixteenByNine96', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoSixteenByNine96.jpg', 'height': 54, 'width': 96, 'legacy': {}, 'subType': 'videoSixteenByNine96', 'crop_name': 'videoSixteenByNine96'}, {'rank': 0, 'subtype': 'videoSixteenByNineJumbo1600', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoSixteenByNineJumbo1600.jpg', 'height': 900, 'width': 1600, 'legacy': {}, 'subType': 'videoSixteenByNineJumbo1600', 'crop_name': 'videoSixteenByNineJumbo1600'}, {'rank': 0, 'subtype': 'videoSmall', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-videoSmall.jpg', 'height': 281, 'width': 500, 'legacy': {}, 'subType': 'videoSmall', 'crop_name': 'videoSmall'}, {'rank': 0, 'subtype': 'videoThumb', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-videoThumb.jpg', 'height': 50, 'width': 75, 'legacy': {}, 'subType': 'videoThumb', 'crop_name': 'videoThumb'}, {'rank': 0, 'subtype': 'watch268', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-watch268.jpg', 'height': 303, 'width': 272, 'legacy': {}, 'subType': 'watch268', 'crop_name': 'watch268'}, {'rank': 0, 'subtype': 'watch308', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-print-watch308.jpg', 'height': 348, 'width': 312, 'legacy': {}, 'subType': 'watch308', 'crop_name': 'watch308'}, {'rank': 0, 'subtype': 'windowsTile336H', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2018/08/21/us/politics/21dc-cyber-print/21dc-cyber-windowsTile336H.jpg', 'height': 336, 'width': 694, 'legacy': {}, 'subType': 'windowsTile336H', 'crop_name': 'windowsTile336H'}]",Washington,1,2018-08-21 04:00:04,222.12851,Politics,"Microsoft was surprised not that recent “spear phishing” attempts had occurred, but that they targeted traditional conservative think tanks. Those groups have been critical of Russia.",The New York Times,News,nyt://article/13a88310-6a74-5646-89c2-f86df163a6b4,https://www.nytimes.com/2018/08/21/us/politics/russia-cyber-hack.html,1256,msft
